,predictions,labels
9137,139,219
9138,137,113
9139,67,103
9140,83,105
9141,68,84
9142,44,79
9143,41,81
9144,49,75
9145,56,75
9146,58,89
9147,72,101
9148,83,109
9149,93,134
9150,112,163
9151,122,184
9152,132,199
9153,143,203
9154,115,210
9155,122,234
9156,142,237
9157,135,235
9158,136,228
9159,137,228
9160,130,224
9161,124,222
9162,120,50
9163,22,47
9164,27,47
9165,30,44
9166,28,43
9167,27,45
9168,25,47
9169,28,45
9170,28,59
9171,46,66
9172,66,85
9173,81,103
9174,83,120
9175,85,135
9176,102,152
9177,99,164
9178,111,179
9179,126,183
9180,125,184
9181,121,199
9182,134,208
9183,134,210
9184,126,192
9185,114,192
9186,115,92
9187,49,92
9188,66,109
9189,96,122
9190,98,142
9191,116,155
9192,123,161
9193,135,170
9194,125,152
9195,106,147
9196,112,161
9197,132,181
9198,145,191
9199,136,191
9200,120,186
9201,110,194
9202,127,194
9203,121,200
9204,125,195
9205,132,207
9206,144,217
9207,144,215
9208,143,224
9209,145,226
9210,142,99
9211,64,82
9212,57,75
9213,59,75
9214,52,68
9215,43,61
9216,47,58
9217,45,53
9218,53,59
9219,64,75
9220,88,93
9221,99,110
9222,97,136
9223,105,154
9224,103,161
9225,110,167
9226,114,179
9227,118,184
9228,116,186
9229,124,195
9230,131,200
9231,134,210
9232,142,219
9233,151,246
9234,150,81
9235,27,84
9236,48,101
9237,62,98
9238,52,99
9239,59,101
9240,61,107
9241,104,149
9242,120,152
9243,104,158
9244,121,161
9245,127,173
9246,135,187
9247,138,184
9248,104,178
9249,104,184
9250,112,187
9251,120,185
9252,112,184
9253,113,198
9254,119,199
9255,117,213
9256,156,225
9257,145,222
9258,122,90
9259,65,85
9260,55,89
9261,70,98
9262,79,81
9263,62,67
9264,47,70
9265,63,77
9266,83,80
9267,68,95
9268,105,133
9269,125,154
9270,139,177
9271,143,191
9272,138,203
9273,141,202
9274,134,208
9275,142,208
9276,130,206
9277,142,210
9278,137,206
9279,131,212
9280,134,212
9281,136,215
9282,136,89
9283,46,103
9284,70,105
9285,76,103
9286,67,101
9287,70,99
9288,75,122
9289,111,131
9290,106,145
9291,119,156
9292,123,164
9293,132,159
9294,130,184
9295,144,191
9296,159,187
9297,126,187
9298,122,187
9299,125,191
9300,130,207
9301,138,212
9302,135,215
9303,135,215
9304,139,225
9305,149,222
9306,138,229
9307,141,229
9308,144,224
9309,116,217
9310,155,211
9311,139,144
9312,62,138
9313,76,138
9314,82,127
9315,81,164
9316,139,195
9317,165,215
9318,164,221
9319,81,208
9320,147,199
9321,116,175
9322,107,87
9323,49,31
9324,16,23
9325,97,183
9326,119,117
9327,66,24
9328,19,19
9329,30,18
9330,29,273
9331,174,212
9332,146,221
9333,146,215
9334,136,224
9335,142,208
9336,132,206
9337,130,220
9338,145,213
9339,140,213
9340,157,231
9341,160,203
9342,131,242
9343,152,247
9344,162,108
9345,28,49
9346,26,23
9347,24,26
9348,15,20
9349,18,27
9350,18,24
9351,20,26
9352,36,45
9353,42,40
9354,39,236
9355,133,220
9356,132,221
9357,142,217
9358,135,221
9359,139,212
9360,129,204
9361,132,202
9362,132,211
9363,141,226
9364,149,222
9365,147,215
9366,134,215
9367,130,208
9368,132,187
9369,69,50
9370,14,32
9371,17,16
9372,9,13
9373,10,114
9374,21,11
9375,14,9
9376,14,11
9377,23,236
9378,167,235
9379,143,207
9380,112,159
9381,77,143
9382,74,142
9383,76,131
9384,72,127
9385,77,124
9386,76,127
9387,78,133
9388,78,187
9389,126,204
9390,123,195
9391,102,200
9392,118,191
9393,109,170
9394,97,75
9395,30,141
9396,94,215
9397,131,183
9398,96,68
9399,32,27
9400,28,21
9401,31,222
9402,148,231
9403,157,224
9404,143,179
9405,89,152
9406,79,147
9407,78,143
9408,75,138
9409,78,137
9410,80,143
9411,81,151
9412,93,213
9413,149,219
9414,136,195
9415,101,211
9416,121,186
9417,112,169
9418,101,75
9419,29,204
9420,121,215
9421,120,137
9422,83,84
9423,57,68
9424,52,50
9425,45,225
9426,133,228
9427,131,221
9428,128,225
9429,134,228
9430,128,235
9431,134,220
9432,122,224
9433,126,207
9434,113,200
9435,120,207
9436,121,221
9437,124,235
9438,123,221
9439,105,220
9440,108,114
9441,90,212
9442,122,215
9443,127,210
9444,103,47
9445,20,29
9446,36,33
9447,35,42
9448,48,192
9449,129,184
9450,136,173
9451,124,155
9452,75,146
9453,83,143
9454,94,145
9455,107,146
9456,92,149
9457,94,141
9458,88,136
9459,80,138
9460,89,143
9461,91,164
9462,108,181
9463,123,187
9464,136,179
9465,135,179
9466,129,186
9467,141,191
9468,134,199
9469,126,173
9470,105,166
9471,107,149
9472,77,246
9473,179,240
9474,167,235
9475,159,225
9476,146,141
9477,55,130
9478,65,127
9479,70,120
9480,72,120
9481,75,127
9482,76,129
9483,82,170
9484,125,194
9485,129,190
9486,96,187
9487,113,191
9488,116,161
9489,102,95
9490,39,70
9491,52,179
9492,119,144
9493,81,44
9494,27,15
9495,23,15
9496,26,242
9497,169,220
9498,137,178
9499,98,155
9500,88,147
9501,88,147
9502,89,141
9503,86,136
9504,81,127
9505,75,120
9506,74,114
9507,77,122
9508,79,133
9509,93,147
9510,102,169
9511,114,185
9512,112,184
9513,94,184
9514,111,179
9515,101,177
9516,108,179
9517,115,172
9518,102,155
9519,99,148
9520,100,215
9521,138,210
9522,121,199
9523,114,164
9524,92,137
9525,84,133
9526,77,124
9527,69,122
9528,78,113
9529,72,112
9530,72,117
9531,78,126
9532,84,158
9533,98,178
9534,106,186
9535,118,187
9536,112,177
9537,108,156
9538,87,186
9539,117,184
9540,112,179
9541,94,119
9542,54,47
9543,33,29
9544,28,220
9545,149,219
9546,147,213
9547,140,215
9548,143,220
9549,152,221
9550,154,225
9551,155,221
9552,146,218
9553,148,199
9554,125,191
9555,118,229
9556,156,3
9557,120,114
9558,102,194
9559,116,166
9560,99,148
9561,67,49
9562,72,172
9563,137,200
9564,102,60
9565,27,16
9566,34,19
9567,52,27
9568,52,246
9569,161,222
9570,137,195
9571,111,179
9572,107,166
9573,99,135
9574,72,129
9575,67,120
9576,71,116
9577,73,129
9578,74,124
9579,78,141
9580,90,170
9581,103,181
9582,102,191
9583,114,191
9584,109,176
9585,109,184
9586,97,187
9587,112,186
9588,115,176
9589,91,67
9590,33,42
9591,32,32
9592,29,23
9593,16,19
9594,22,16
9595,35,20
9596,35,35
9597,50,68
9598,71,101
9599,93,131
9600,130,172
9601,122,158
9602,92,122
9603,73,92
9604,32,97
9605,65,97
9606,49,68
9607,35,60
9608,47,54
9609,42,50
9610,44,51
9611,70,65
9612,58,75
9613,84,77
9614,94,70
9615,74,68
9616,78,44
9617,44,37
9618,23,18
9619,16,27
9620,21,29
9621,27,75
9622,60,56
9623,51,35
9624,30,72
9625,91,81
9626,78,95
9627,89,103
9628,121,97
9629,82,75
9630,49,24
9631,14,33
9632,25,42
9633,31,22
9634,37,20
9635,44,92
9636,94,59
9637,48,58
9638,45,63
9639,60,81
9640,68,31
9641,23,21
9642,15,31
9643,20,17
9644,12,11
9645,16,19
9646,18,19
9647,17,20
9648,23,34
9649,48,50
9650,64,50
9651,72,59
9652,66,72
9653,56,77
9654,70,51
9655,30,34
9656,36,37
9657,40,51
9658,62,35
9659,43,45
9660,52,45
9661,44,37
9662,40,45
9663,40,45
9664,37,34
9665,35,24
9666,30,64
9667,56,105
9668,80,178
9669,119,181
9670,122,114
9671,95,136
9672,90,148
9673,81,141
9674,85,141
9675,88,142
9676,88,117
9677,66,109
9678,62,91
9679,61,77
9680,50,65
9681,53,60
9682,58,59
9683,68,68
9684,78,82
9685,87,93
9686,86,90
9687,90,81
9688,75,22
9689,23,24
9690,30,61
9691,57,144
9692,103,173
9693,119,164
9694,120,166
9695,136,113
9696,108,138
9697,109,170
9698,126,166
9699,126,147
9700,103,113
9701,71,103
9702,57,90
9703,62,61
9704,56,77
9705,63,60
9706,64,45
9707,72,56
9708,77,74
9709,81,63
9710,81,60
9711,80,72
9712,74,42
9713,39,35
9714,47,42
9715,66,47
9716,67,44
9717,56,75
9718,95,73
9719,92,72
9720,91,75
9721,78,77
9722,98,127
9723,93,124
9724,85,113
9725,54,90
9726,38,56
9727,25,56
9728,32,44
9729,39,56
9730,50,58
9731,55,63
9732,60,77
9733,83,75
9734,65,75
9735,57,71
9736,54,127
9737,80,124
9738,91,89
9739,58,82
9740,50,75
9741,39,70
9742,40,47
9743,33,68
9744,43,68
9745,46,61
9746,44,56
9747,43,49
9748,42,39
9749,31,34
9750,29,24
9751,26,16
9752,32,31
9753,40,42
9754,45,50
9755,67,59
9756,65,66
9757,69,56
9758,61,59
9759,66,61
9760,55,14
9761,18,17
9762,18,17
9763,25,29
9764,38,43
9765,46,56
9766,63,134
9767,116,152
9768,118,159
9769,117,147
9770,101,138
9771,92,124
9772,87,117
9773,79,114
9774,77,110
9775,72,84
9776,52,58
9777,46,54
9778,54,58
9779,63,60
9780,73,61
9781,73,59
9782,70,66
9783,72,74
9784,78,134
9785,88,113
9786,74,110
9787,66,101
9788,61,103
9789,66,107
9790,65,120
9791,70,127
9792,70,101
9793,61,91
9794,58,75
9795,50,75
9796,62,71
9797,39,66
9798,35,63
9799,32,54
9800,27,42
9801,32,42
9802,40,67
9803,64,77
9804,88,99
9805,117,110
9806,112,105
9807,101,116
9808,89,21
9809,13,11
9810,15,77
9811,54,110
9812,86,138
9813,92,138
9814,92,149
9815,98,140
9816,102,137
9817,103,136
9818,103,131
9819,78,109
9820,78,113
9821,66,105
9822,67,90
9823,67,84
9824,59,60
9825,51,66
9826,55,58
9827,61,51
9828,57,59
9829,56,50
9830,57,54
9831,64,61
9832,55,29
9833,30,24
9834,35,35
9835,59,45
9836,64,95
9837,103,90
9838,87,65
9839,57,101
9840,101,143
9841,103,144
9842,88,126
9843,70,110
9844,66,99
9845,54,89
9846,40,72
9847,32,49
9848,32,54
9849,46,54
9850,50,49
9851,68,59
9852,86,59
9853,82,65
9854,71,65
9855,73,75
9856,98,23
9857,15,47
9858,27,129
9859,88,149
9860,112,156
9861,117,155
9862,115,151
9863,125,149
9864,115,140
9865,85,138
9866,90,138
9867,90,147
9868,113,145
9869,91,99
9870,44,81
9871,49,84
9872,58,70
9873,56,63
9874,58,59
9875,65,51
9876,65,60
9877,62,59
9878,67,77
9879,73,63
9880,61,63
9881,73,75
9882,91,82
9883,80,85
9884,95,79
9885,52,59
9886,33,54
9887,45,50
9888,37,45
9889,36,41
9890,28,37
9891,40,59
9892,69,67
9893,69,77
9894,77,84
9895,82,82
9896,81,85
9897,86,93
9898,97,103
9899,96,108
9900,93,101
9901,91,82
9902,78,75
9903,59,49
9904,40,56
9905,52,56
9906,60,71
9907,73,84
9908,99,61
9909,40,112
9910,81,136
9911,113,145
9912,127,117
9913,100,93
9914,75,70
9915,50,77
9916,46,68
9917,61,84
9918,70,71
9919,53,79
9920,76,82
9921,83,87
9922,89,98
9923,93,117
9924,106,110
9925,92,93
9926,84,88
9927,86,74
9928,74,43
9929,30,44
9930,36,47
9931,49,50
9932,54,27
9933,19,18
9934,22,20
9935,29,53
9936,61,92
9937,101,105
9938,102,72
9939,68,66
9940,54,54
9941,35,50
9942,56,59
9943,57,66
9944,73,84
9945,94,87
9946,94,85
9947,89,81
9948,80,88
9949,78,103
9950,90,95
9951,80,92
9952,76,77
9953,100,70
9954,77,80
9955,85,80
9956,80,67
9957,58,66
9958,51,59
9959,54,51
9960,58,50
9961,56,50
9962,56,53
9963,48,65
9964,62,81
9965,69,85
9966,80,85
9967,78,87
9968,80,91
9969,88,99
9970,99,107
9971,108,116
9972,103,97
9973,85,95
9974,88,66
9975,65,45
9976,48,65
9977,99,70
9978,85,79
9979,79,75
9980,82,77
9981,83,67
9982,58,59
9983,62,56
9984,64,60
9985,74,49
9986,70,40
9987,41,56
9988,59,74
9989,68,93
9990,86,93
9991,95,88
9992,84,88
9993,93,95
9994,98,112
9995,101,114
9996,94,117
9997,98,120
9998,106,126
9999,91,79
10000,61,66
10001,86,68
10002,88,75
10003,76,77
10004,89,80
10005,74,74
10006,66,70
10007,55,71
10008,54,59
10009,60,61
10010,29,37
10011,20,41
10012,35,58
10013,69,79
10014,71,75
10015,58,79
10016,42,79
10017,58,84
10018,71,97
10019,78,110
10020,101,119
10021,107,137
10022,120,129
10023,86,84
10024,59,59
10025,57,59
10026,68,67
10027,52,67
10028,58,61
10029,63,63
10030,57,61
10031,64,59
10032,55,66
10033,56,59
10034,51,47
10035,41,40
10036,30,26
10037,27,44
10038,42,51
10039,54,61
10040,67,98
10041,101,95
10042,93,95
10043,98,129
10044,122,126
10045,107,107
10046,98,82
10047,78,75
10048,69,68
10049,91,72
10050,87,75
10051,83,77
10052,78,74
10053,60,73
10054,57,59
10055,54,47
10056,54,47
10057,46,50
10058,50,58
10059,54,71
10060,67,77
10061,71,88
10062,87,80
10063,79,80
10064,78,92
10065,87,95
10066,96,97
10067,96,103
10068,91,81
10069,82,82
10070,80,56
10071,58,37
10072,43,122
10073,145,127
10074,85,71
10075,42,53
10076,42,54
10077,41,50
10078,37,49
10079,38,44
10080,33,42
10081,42,44
10082,32,37
10083,31,37
10084,35,40
10085,44,45
10086,63,77
10087,99,97
10088,83,88
10089,76,84
10090,66,74
10091,79,75
10092,85,85
10093,95,85
10094,87,70
10095,70,56
10096,53,56
10097,59,56
10098,52,56
10099,55,64
10100,54,59
10101,57,65
10102,47,61
10103,54,56
10104,62,49
10105,58,45
10106,55,54
10107,56,56
10108,61,73
10109,79,89
10110,78,80
10111,73,88
10112,78,88
10113,84,89
10114,96,101
10115,81,95
10116,75,99
10117,91,92
10118,90,68
10119,49,47
10120,41,82
10121,102,81
10122,77,77
10123,73,66
10124,62,66
10125,68,75
10126,79,74
10127,67,68
10128,69,60
10129,56,54
10130,38,44
10131,31,50
10132,51,56
10133,59,73
10134,82,87
10135,79,81
10136,78,77
10137,76,81
10138,92,91
10139,96,98
10140,100,107
10141,106,110
10142,85,103
10143,91,81
10144,63,61
10145,77,56
10146,59,60
10147,58,63
10148,61,61
10149,52,59
10150,49,58
10151,62,54
10152,65,47
10153,47,37
10154,39,40
10155,42,50
10156,60,68
10157,77,84
10158,85,84
10159,84,81
10160,78,85
10161,84,90
10162,95,97
10163,94,99
10164,87,113
10165,97,124
10166,103,97
10167,94,64
10168,58,37
10169,26,45
10170,27,43
10171,26,43
10172,26,49
10173,32,54
10174,37,56
10175,44,56
10176,56,60
10177,61,60
10178,80,68
10179,84,81
10180,96,92
10181,95,94
10182,89,114
10183,113,122
10184,124,134
10185,120,138
10186,137,147
10187,154,155
10188,157,163
10189,148,159
10190,139,163
10191,143,178
10192,131,64
10193,40,49
10194,30,51
10195,24,51
10196,22,50
10197,23,50
10198,32,50
10199,44,53
10200,41,60
10201,53,59
10202,70,64
10203,82,74
10204,91,80
10205,91,84
10206,92,92
10207,94,99
10208,88,101
10209,86,101
10210,94,103
10211,95,119
10212,99,129
10213,114,129
10214,104,166
10215,127,140
10216,85,70
10217,66,63
10218,46,54
10219,39,50
10220,35,50
10221,42,47
10222,43,50
10223,55,53
10224,55,51
10225,46,58
10226,43,68
10227,49,77
10228,56,84
10229,71,89
10230,86,92
10231,90,94
10232,105,101
10233,116,109
10234,116,109
10235,108,109
10236,105,117
10237,111,122
10238,90,116
10239,81,113
10240,75,40
10241,33,49
10242,27,45
10243,26,47
10244,27,50
10245,33,51
10246,38,60
10247,47,61
10248,51,61
10249,61,72
10250,75,77
10251,88,87
10252,105,99
10253,103,105
10254,101,117
10255,110,131
10256,116,138
10257,138,143
10258,154,149
10259,167,156
10260,168,159
10261,158,170
10262,159,186
10263,159,186
10264,151,56
10265,26,45
10266,25,51
10267,31,54
10268,34,58
10269,36,61
10270,40,65
10271,49,68
10272,55,75
10273,74,77
10274,87,79
10275,89,92
10276,100,105
10277,102,114
10278,97,124
10279,114,137
10280,119,147
10281,132,152
10282,151,166
10283,166,172
10284,172,173
10285,166,178
10286,157,179
10287,150,184
10288,143,82
10289,52,85
10290,69,63
10291,51,50
10292,37,47
10293,37,50
10294,41,47
10295,57,56
10296,52,66
10297,61,68
10298,80,80
10299,70,81
10300,77,95
10301,90,103
10302,104,117
10303,114,127
10304,126,131
10305,118,136
10306,118,131
10307,116,134
10308,120,135
10309,121,134
10310,114,144
10311,122,145
10312,115,63
10313,48,51
10314,39,51
10315,39,51
10316,37,51
10317,39,54
10318,36,47
10319,35,47
10320,38,51
10321,39,50
10322,46,54
10323,63,63
10324,81,73
10325,109,77
10326,112,94
10327,127,98
10328,125,103
10329,119,120
10330,129,130
10331,136,155
10332,150,126
10333,124,126
10334,119,122
10335,104,120
10336,97,37
10337,22,44
10338,27,44
10339,26,45
10340,32,50
10341,39,56
10342,44,59
10343,55,59
10344,55,59
10345,62,67
10346,87,64
10347,90,81
10348,103,99
10349,114,105
10350,113,119
10351,129,124
10352,141,143
10353,155,138
10354,168,145
10355,171,148
10356,166,172
10357,170,181
10358,176,187
10359,175,187
10360,165,59
10361,29,53
10362,32,53
10363,43,51
10364,48,50
10365,49,50
10366,50,47
10367,50,54
10368,58,51
10369,63,51
10370,59,56
10371,57,59
10372,61,66
10373,73,85
10374,119,101
10375,128,110
10376,128,127
10377,146,149
10378,169,172
10379,172,169
10380,164,169
10381,159,177
10382,166,185
10383,157,186
10384,160,44
10385,17,45
10386,18,50
10387,24,41
10388,27,47
10389,36,53
10390,41,54
10391,48,61
10392,58,58
10393,73,60
10394,91,75
10395,89,79
10396,102,94
10397,97,112
10398,100,112
10399,116,117
10400,116,120
10401,140,135
10402,155,137
10403,150,138
10404,136,141
10405,130,166
10406,165,177
10407,146,159
10408,124,59
10409,31,45
10410,22,41
10411,26,41
10412,28,41
10413,29,44
10414,29,47
10415,54,51
10416,61,58
10417,67,66
10418,71,71
10419,81,80
10420,93,93
10421,104,97
10422,100,107
10423,121,110
10424,118,113
10425,127,127
10426,128,131
10427,126,134
10428,124,134
10429,128,137
10430,126,141
10431,122,138
10432,112,44
10433,27,41
10434,21,47
10435,27,39
10436,24,41
10437,28,50
10438,34,51
10439,44,58
10440,50,58
10441,63,66
10442,79,68
10443,88,81
10444,91,92
10445,108,107
10446,109,108
10447,118,117
10448,121,129
10449,130,134
10450,134,130
10451,157,135
10452,153,138
10453,151,159
10454,164,176
10455,169,172
10456,154,166
10457,132,144
10458,109,140
10459,71,143
10460,112,147
10461,114,74
10462,32,31
10463,10,20
10464,10,15
10465,13,9
10466,14,13
10467,8,4
10468,8,24
10469,7,8
10470,7,4
10471,7,3
10472,7,10
10473,8,3
10474,7,3
10475,13,20
10476,14,26
10477,15,14
10478,18,20
10479,18,17
10480,25,124
10481,80,119
10482,75,126
10483,81,101
10484,75,110
10485,91,117
10486,85,73
10487,45,45
10488,13,27
10489,13,10
10490,13,19
10491,12,17
10492,14,11
10493,12,3
10494,11,18
10495,9,11
10496,9,4
10497,10,3
10498,10,4
10499,9,11
10500,17,9
10501,13,15
10502,15,7
10503,17,5
10504,13,110
10505,72,105
10506,74,117
10507,88,114
10508,85,99
10509,75,66
10510,55,35
10511,43,20
10512,44,11
10513,14,11
10514,11,7
10515,7,5
10516,8,4
10517,9,5
10518,8,3
10519,7,3
10520,5,5
10521,6,4
10522,6,5
10523,6,5
10524,7,3
10525,7,3
10526,7,3
10527,8,5
10528,8,183
10529,152,173
10530,149,156
10531,102,147
10532,71,138
10533,67,107
10534,48,27
10535,16,17
10536,16,9
10537,12,15
10538,18,11
10539,12,11
10540,8,8
10541,8,10
10542,7,7
10543,7,3
10544,8,5
10545,8,11
10546,8,7
10547,10,16
10548,14,18
10549,15,16
10550,16,11
10551,17,11
10552,19,191
10553,148,170
10554,128,159
10555,93,156
10556,86,159
10557,84,37
10558,86,29
10559,81,14
10560,20,8
10561,16,18
10562,20,8
10563,14,15
10564,12,17
10565,10,9
10566,10,20
10567,14,15
10568,12,11
10569,11,10
10570,11,11
10571,13,22
10572,14,21
10573,20,32
10574,23,27
10575,23,17
10576,17,141
10577,111,138
10578,85,137
10579,90,142
10580,85,124
10581,18,34
10582,12,24
10583,12,19
10584,9,13
10585,10,11
10586,8,5
10587,6,4
10588,5,5
10589,6,5
10590,6,9
10591,7,11
10592,7,10
10593,7,9
10594,8,9
10595,8,9
10596,9,11
10597,9,9
10598,10,11
10599,14,18
10600,25,113
10601,79,110
10602,78,108
10603,54,107
10604,55,108
10605,57,108
10606,52,74
10607,47,37
10608,21,5
10609,9,11
10610,8,7
10611,7,3
10612,6,3
10613,6,7
10614,5,11
10615,6,3
10616,6,3
10617,5,3
10618,6,8
10619,8,9
10620,7,11
10621,8,10
10622,9,10
10623,12,10
10624,11,189
10625,169,177
10626,161,170
10627,140,136
10628,68,135
10629,71,138
10630,79,50
10631,13,15
10632,19,13
10633,12,17
10634,17,16
10635,12,8
10636,8,14
10637,7,9
10638,8,11
10639,8,5
10640,7,5
10641,8,11
10642,8,9
10643,10,16
10644,13,13
10645,13,22
10646,16,13
10647,16,10
10648,16,186
10649,157,179
10650,148,164
10651,117,148
10652,75,133
10653,68,133
10654,49,98
10655,32,56
10656,46,24
10657,9,3
10658,5,3
10659,5,3
10660,5,7
10661,6,3
10662,5,3
10663,5,3
10664,5,5
10665,5,3
10666,6,3
10667,8,4
10668,11,5
10669,7,13
10670,12,5
10671,9,8
10672,11,161
10673,130,147
10674,119,149
10675,114,136
10676,66,126
10677,65,129
10678,61,87
10679,21,15
10680,26,10
10681,12,13
10682,14,3
10683,9,13
10684,7,5
10685,6,9
10686,8,13
10687,9,3
10688,8,5
10689,9,3
10690,8,13
10691,10,5
10692,12,15
10693,16,17
10694,12,18
10695,15,10
10696,15,131
10697,109,124
10698,99,127
10699,85,134
10700,66,131
10701,48,59
10702,17,19
10703,12,13
10704,11,10
10705,14,16
10706,22,17
10707,9,7
10708,6,5
10709,7,5
10710,7,10
10711,9,5
10712,7,7
10713,7,8
10714,8,5
10715,8,13
10716,20,20
10717,25,22
10718,29,27
10719,25,23
10720,18,164
10721,127,163
10722,137,140
10723,110,131
10724,73,122
10725,73,124
10726,70,45
10727,8,14
10728,12,13
10729,10,10
10730,12,8
10731,11,8
10732,7,5
10733,6,10
10734,7,5
10735,7,8
10736,7,10
10737,8,5
10738,7,10
10739,9,11
10740,13,18
10741,16,18
10742,13,17
10743,17,11
10744,19,13
10745,14,8
10746,10,3
10747,13,5
10748,23,10
10749,11,9
10750,10,9
10751,13,24
10752,24,22
10753,14,23
10754,22,35
10755,21,45
10756,24,45
10757,21,27
10758,18,34
10759,23,41
10760,29,45
10761,35,59
10762,37,54
10763,36,59
10764,40,66
10765,41,82
10766,47,117
10767,54,149
10768,64,10
10769,10,29
10770,16,74
10771,52,54
10772,33,33
10773,20,17
10774,14,11
10775,12,16
10776,13,24
10777,22,27
10778,39,80
10779,76,53
10780,28,31
10781,20,35
10782,29,45
10783,33,49
10784,24,43
10785,37,47
10786,40,61
10787,50,67
10788,52,67
10789,46,63
10790,42,68
10791,48,119
10792,64,7
10793,8,17
10794,10,13
10795,8,11
10796,8,3
10797,5,8
10798,7,13
10799,9,24
10800,16,54
10801,26,31
10802,16,31
10803,20,32
10804,17,24
10805,12,27
10806,12,44
10807,51,45
10808,26,45
10809,31,45
10810,41,51
10811,39,51
10812,39,61
10813,48,53
10814,39,54
10815,38,60
10816,41,10
10817,11,9
10818,9,9
10819,13,13
10820,22,15
10821,17,13
10822,15,9
10823,17,14
10824,16,10
10825,17,18
10826,19,27
10827,26,24
10828,20,27
10829,22,35
10830,30,37
10831,37,47
10832,47,51
10833,56,54
10834,53,60
10835,65,80
10836,70,84
10837,72,89
10838,66,113
10839,99,144
10840,101,13
10841,10,8
10842,9,5
10843,10,5
10844,14,11
10845,14,3
10846,13,8
10847,12,10
10848,15,17
10849,22,11
10850,27,27
10851,32,26
10852,29,35
10853,28,23
10854,26,41
10855,38,50
10856,47,56
10857,54,56
10858,54,63
10859,62,75
10860,60,81
10861,65,97
10862,60,84
10863,57,133
10864,115,27
10865,22,18
10866,13,16
10867,24,22
10868,13,17
10869,9,15
10870,10,15
10871,13,13
10872,27,29
10873,24,22
10874,28,27
10875,28,29
10876,29,39
10877,28,40
10878,21,37
10879,37,44
10880,34,43
10881,48,53
10882,55,68
10883,60,77
10884,62,92
10885,76,101
10886,93,103
10887,89,105
10888,79,7
10889,8,9
10890,6,4
10891,6,7
10892,7,5
10893,7,5
10894,8,4
10895,7,10
10896,12,16
10897,17,22
10898,19,15
10899,18,11
10900,13,16
10901,17,22
10902,20,27
10903,27,47
10904,49,54
10905,50,49
10906,50,63
10907,55,81
10908,52,74
10909,47,65
10910,45,63
10911,42,63
10912,42,7
10913,9,8
10914,12,8
10915,15,10
10916,19,11
10917,16,11
10918,15,8
10919,14,15
